"last_name, first_name",player_id,year,pa,k_percent,bb_percent,woba,xwoba,xwobacon,sweet_spot_percent,barrel_batted_rate,hard_hit_percent,avg_best_speed,avg_hyper_speed,whiff_percent,swing_percent,season
"Rosario, Eguy",666703,2023,37,32.4,2.7,0.322,0.249,0.354,37.5,8.3,25.0,96.1199475,92.12647375,30.7,47.8,2023
"Edman, Tommy",669242,2023,528,15.9,6.6,0.306,0.312,0.338,27.9,5.0,38.8,99.456717727,93.865892803,16.1,45.7,2023
"Kiermaier, Kevin",595281,2023,408,21.1,7.1,0.32,0.3,0.345,29.4,3.5,33.2,97.999902837,93.084577651,30.6,49.6,2023
"Grichuk, Randal",545341,2023,471,20.4,6.2,0.333,0.323,0.377,35.0,7.1,45.3,101.490095235,95.074647765,26.7,50.1,2023
"O'Neill, Tyler",641933,2023,266,25.2,10.5,0.313,0.334,0.406,29.2,12.3,43.3,101.468190235,94.898490824,27.8,44.9,2023
"Fletcher, Dominic",666150,2023,102,21.6,6.9,0.34,0.263,0.309,38.4,4.1,39.7,98.576652222,93.730650845,21.1,50.0,2023
"Altuve, Jose",514888,2023,410,17.3,10.7,0.393,0.331,0.35,29.7,8.3,31.4,97.888341268,92.956086549,18.7,45.1,2023
"Wisdom, Patrick",621550,2023,302,36.8,9.9,0.333,0.339,0.504,33.3,20.1,54.7,103.448312785,96.664593567,33.8,46.7,2023
"Contreras, Willson",575929,2023,495,22.4,10.3,0.358,0.373,0.437,34.1,12.2,46.9,103.922488176,96.441608585,29.0,48.5,2023
"Madris, Bligh",676632,2023,30,23.3,13.3,0.222,0.276,0.29,26.3,5.3,26.3,95.901878,92.158883158,31.0,49.6,2023
"Fermín, José",665877,2023,61,13.1,9.8,0.281,0.327,0.318,35.6,0.0,33.3,96.978837143,92.544193571,12.2,41.1,2023
"Chang, Yu",644374,2023,112,30.4,2.7,0.236,0.258,0.352,31.5,5.5,38.4,100.367177429,94.607704058,35.3,53.8,2023
"Thomas, Alek",677950,2023,402,21.4,4.7,0.278,0.291,0.346,28.3,5.1,41.6,99.767087793,94.064693103,25.2,49.1,2023
"Senzel, Nick",669222,2023,330,22.4,7.9,0.302,0.296,0.345,29.3,4.8,34.1,98.198786726,93.126818628,21.6,49.4,2023
"Schwarber, Kyle",656941,2023,720,29.9,17.5,0.35,0.364,0.46,34.3,16.4,48.8,103.398490108,96.18179379,31.5,37.7,2023
"Betts, Mookie",605141,2023,693,15.4,13.9,0.416,0.407,0.437,42.5,12.4,48.5,100.865674689,95.28290971,16.7,38.1,2023
"Kelly, Carson",608348,2023,151,26.5,9.3,0.255,0.245,0.281,27.8,2.1,33.0,97.454185918,92.779088763,30.2,45.6,2023
"Massey, Michael",686681,2023,461,21.5,5.2,0.283,0.319,0.381,38.0,7.8,39.5,99.467958364,93.868433587,22.4,52.1,2023
"Soler, Jorge",624585,2023,580,24.3,11.4,0.361,0.374,0.458,36.5,15.0,48.0,103.053956467,95.950783079,27.6,44.1,2023
"Ahmed, Nick",605113,2023,210,24.8,5.7,0.247,0.263,0.322,32.9,2.7,31.5,97.507589437,92.754850282,26.9,50.4,2023
"Casas, Triston",671213,2023,502,25.1,13.9,0.367,0.37,0.449,36.1,13.1,46.6,102.616692288,95.686960262,28.1,43.6,2023
"McLain, Matt",680574,2023,403,28.5,7.7,0.37,0.332,0.429,39.6,10.8,42.4,100.203855242,94.354982348,28.0,41.9,2023
"Smith, Pavin",656976,2023,228,19.7,15.4,0.293,0.33,0.342,34.9,7.5,41.8,99.896326164,94.182208207,20.1,40.4,2023
"Melendez Jr., MJ",669004,2023,602,28.2,10.3,0.31,0.325,0.411,34.6,11.4,49.6,101.434950217,95.609327411,34.4,47.9,2023
"Bouchard, Sean",656248,2023,43,32.6,9.3,0.432,0.372,0.528,44.0,20.0,44.0,100.303571538,95.1290384,30.6,44.4,2023
"Báez, Javier",595879,2023,547,22.9,4.4,0.261,0.279,0.334,28.9,5.2,39.7,100.19637776,94.157773958,32.7,54.8,2023
"Phillips, Brett",621433,2023,71,50.7,11.3,0.268,0.236,0.414,29.6,7.4,29.6,97.02516,92.563343462,47.1,47.0,2023
"Nevin, Tyler",663527,2023,111,22.5,10.8,0.282,0.305,0.329,26.8,7.0,38.0,98.360963056,93.498421127,22.7,46.6,2023
"Cooper, Garrett",643265,2023,457,28.9,6.8,0.313,0.318,0.418,40.4,10.3,41.1,100.493592808,94.333162534,30.7,52.4,2023
